Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"What does it matter?  I ran away, and I am not going back.","What does it matter?  I ran away, and I am not going back."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Really?  (He takes a bite from the apple in his hand, then hands it to ABU, who has a disgusted look on his face.)",Really?
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Why you!,Why you!
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,My father's forcing me to get married.,My father's forcing me to get married.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,That's--that's awful.  (ABU appears from behind the princess and tries to steal the apple.) Abu!,That is--that is awful.   Abu!
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What?,What?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Abu says that--uh--that's not fair.,Abu says that--uh--that is not fair.
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,What?,What?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Oh did he?,Oh did he?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Yeah, of course.","Yeah, of course."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,And does Abu have anything else to say?,And does Abu have anything else to say?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Well, uh, he wishes there was something he could do to help.","Well, uh, he wishes there was something he could do to help."
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Oh, boy!","Oh, boy!"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Hmm, tell him that's very sweet. (ALADDIN and JASMINE have been getting closer and closer, until ALADDIN leans in to kiss her.  He is interrupted, however, by the GUARDS, who have found them.)","Hmm, tell him that is very sweet."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,My father must have sent them--,My father must have sent them--
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Do you trust me?,Do you trust me?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What?,What?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Do you trust me?,Do you trust me?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Yes.,Yes.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Then jump! (They both jump off the roof, fall and land in a pile of salt.  They try to get away, but the exit is blocked by a GUARD.)",Then jump!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Hey, get off of me!","Hey, get off of me!"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Let go of him.,Let go of him.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,The princess?,The princess?
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,The princess?,The princess?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,That's not your concern.  Do as I command.  Release him!,That is not your concern.  Do as I command.  Release him!
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Believe me, I will. (Cut to int. of palace, JAFAR emerging from his secret chambers.  He slides the door shut carefully, but the princess comes storming in before he is finished.  He slams it shut, pinning IAGO inside the door frame.)","Believe me, I will."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Jafar?,Jafar?
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Oh, uh, princess.","Oh, uh, princess."
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Awk! Jafar, I'm stuck!","Awk! Jafar, I am stuck!"
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"How may I be of service to you? (He spreads out his cape, hiding the door.)",How may I be of service to you?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"The guards just took a boy from the market, on your orders.","The guards just took a boy from the market, on your orders."
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Your father's charged me with keeping peace in Agrabah.  The boy was a criminal.,Your father's charged me with keeping peace in Agrabah.  The boy was a criminal.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What was the crime?,What was the crime?
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"I can't breathe, Jafar!","I cannot breathe, Jafar!"
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Why, kidnapping the princess, of course.","Why, kidnapping the princess, of course."
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"If you could just--(JAFAR kicks him back inside the door and it slams shut)--wow, that hurt!","If you could just----wow, that hurt!"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,He didn't kidnap me! I ran away!,He did not kidnap me! I ran away!
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Oh, dear!  Oh, why frightfully upsetting.  Had I but known.","Oh, dear!  Oh, why frightfully upsetting.  Had I but known."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What do you mean?,What do you mean?
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Sadly, the boy's sentence has already been carried out.","Sadly, the boy's sentence has already been carried out."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What sentence?,What sentence?
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Death. By beheading.,Death. By beheading.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,No!,No!
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"I am exceedingly sorry, princess.","I am exceedingly sorry, princess."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"How could you? (IAGO finally makes it out through the door.  He flies up and lands on JAFAR's shoulder, coughing.)",How could you?
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"So, how did  it go?","So, how did  it go?"
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"I think she took it rather well.  (They both get a sinister smile on their faces.) (Diss. to JASMINE at night, crying at the edge of the fountain.  RAJAH comes over to comfort her.  She pets him.)",I think she took it rather well.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"It's all my fault, Rajah.  I didn't even know his name. (Cut to int. of dungeon.  Rats scurry by, and we descend until we see ALADDIN chained to the wall.)","It is all my fault, Rajah.  I did not even know his name."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,She was the princess.  I don't believe it.  I must have sounded so stupid to her.,She was the princess.  I do not believe it.  I must have sounded so stupid to her.
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Yoo-hoo!  Aladdin? Hello!,Yoo-hoo!  Aladdin? Hello!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Abu!  Down here!  Hey, c'mon--help me outta these. (ABU stops, then begins chattering wildly, dropping to the ground.  He wraps a cloth around his head and makes his eyes big in an imitation of the princess.)","Abu!  Down here!  Hey, c'mon--help me outta these."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Hey, she was in trouble.  Ah, she was worth it. (ABU jumps up on ALADDIN's shoulders and pulls a small set of tools out of his pocket, then frees ALADDIN.)","Hey, she was in trouble.  Ah, she was worth it."
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Yeah, yeah, yeah.","Yeah, yeah, yeah."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Don't worry, Abu.  I'll never see her again.  I'm a street rat, remember, and there's a law. She's gotta marry a prince, she deserves it.","Do not worry, Abu.  I will never see her again.  I am a street rat, remember, and there is a law. She is got to marry a prince, she deserves it."
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Ta da!,Ta da!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,I'm a--I'm a fool,I am a--I am a fool
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Who are you?,Who are you?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,I'm listening.,I am listening.
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Jafar, can ya hurry it up?  I'm dyin' in here!","Jafar, can ya hurry it up?  I am dyin' in here!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,But the law says that only a prince can marry--,But the law says that only a prince can marry--
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,So why would you share all of this wonderful treasure with me?,So why would you share all of this wonderful treasure with me?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Ah, one problem.  It's out there, we're in here?","Ah, one problem.  It is out there, we are in here?"
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Oh, hmm. (Cut to desert scene.  We see ALADDIN leading a horse with the OLD MAN and ABU on it.  Diss. to cave of wonders.)","Oh, hmm."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"It is I, Aladdin.","It is I, Aladdin."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"C'mon, Abu.  (to ABU hiding under the shoulder of his vest.) (ALADDIN begins to descend the staircase.  He reaches the bottom and enters a golden chamber filled with treasure.)","C'mon, Abu."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Would ya look at that!,Would ya look at that!
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Uh oh!,Uh oh!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Just a handful of this stuff would make me richer than the sultan!,Just a handful of this stuff would make me richer than the sultan!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Abu!,Abu!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Don't...touch...anything!  We gotta find that lamp. (They begin to make their way through the room when the CARPET rises off the floor and begins following them.  ABU gets the feeling they're being followed.),Do not...touch...anything!  We got to find that lamp.
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Huh? (He turns, and the CARPET lies flat on the floor.  He continues, and the CARPET begins to follow again.  Again, ABU turns back, but the CARPET is rolled up and leaning against a pile of treasure. ABU runs to ALADDIN and tugs his pant leg.)",Huh?
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Aladdin!  Aladdin!,Aladdin!  Aladdin!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Abu, will ya knock it off? (Again the CARPET follows, but this time, when ABU turns, the carpet jumps to the other side.  It reaches down with a tassel and pulls ABU's tail.  When ABU jumps around, CARPET again goes to the other side.  This time, ABU lands in a karate stance.  CARPET reaches down and plucks ABU's hat off, then puts it on himself.  ABU sits thinking for a second, until CARPET waves a tassel in front of his face.  ABU and CARPET both jump scared, and run away.  ABU tackles ALADDIN and turns his head to look at the CARPET.)","Abu, will ya knock it off?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Abu, what are you--crazy?","Abu, what are you--crazy?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"A magic carpet!  C'mon.  C'mon out.  I'm not gonna hurt you. (The CARPET slowly comes out, shyly, then picks up ABU's hat and dusts it off.  It flies over to ALADDIN and hands the hat to ABU next to him.  ABU screeches, and jumps onto ALADDIN's shoulder.)",A magic carpet!  C'mon.  C'mon out.  I am not going to hurt you.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Take it easy, Abu.  He's not gonna bite. (The CARPET again picks up ABU's hat and hands it to him.  ABU shakes his fist and screeches at it.  CARPET begins to walk away, ""sadly."")","Take it easy, Abu.  He is not going to bite."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Hey, wait a minute.  Don't go.  Maybe you can help us.  (CARPET looks back, excited. It then flies over and wraps around the pair.)  Hey, whoa!  You see, we're trying to find this lamp.  (CARPET motions for them to follow it.)  I think he knows where it is. (They pass through a long cave, until they emerge in a giant underground cavern.  In the centre of the room is a tall pillar, with a staircase going up to it.  It is surrounded by water with unevenly placed stones forming a bridge.  At the top of the pillar is a beam of light.  ALADDIN begins to cross the bridge.)","Hey, wait a minute.  Do not go.  Maybe you can help us.    Hey, whoa!  You see, we are trying to find this lamp.    I think he knows where it is."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Wait here!,Wait here!
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Oh.  Huh? (ABU sees a shrine with a golden monkey.  The outstretched paws hold a giant ruby.  ABU is hypnotically drawn to it.   ALADDIN climbs the stairs quickly.  CARPET sees ABU and grabs his tail trying in vain to hold him back.  ALADDIN finally reaches the MAGIC LAMP.),Oh.  Huh?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,This is it?  This is what we came all the way down here to--  (He looks down and sees ABU break free of CARPET's hold and lunge toward the jewel.)  Abu- NO! (ABU grabs the jewel.  There is a rumbling and the room begins to shake.),This is it?  This is what we came all the way down here to--    Abu- NO!
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Uh oh!,Uh oh!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Whoa!  Carpet, let's move! (Together, they race back through the caves dodging walls and falling debris.  ABU grabs ALADDIN's head and covers his eyes.)","Whoa!  Carpet, let us move!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Abu, this is no time to panic!  (He pulls ABU off his head and sees they are flying into a wall.) Start panicking. (CARPET goes into a dive, then through another cave.  Finally, they emerge through the internal entrance.  Outside, the cave begins to growl and close.  CARPET and company are almost to the top when a boulder drops on carpet, sending it to the floor.  ALADDIN  grabs onto the rock wall and holds on.  He sees the OLD MAN at the top, within reach.)","Abu, this is no time to panic!   Start panicking."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Help me out!,Help me out!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,I can't hold on.  Give me your hand.,I cannot hold on.  Give me your hand.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,What are you doing?,What are you doing?
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Heh heh heh! It's mine.  It's all mine! I (He can't find it in his pocket)--- where is it?  No. NO!! (Kiss fade to JASMINE's bedroom.  She is sitting on her bed, next to RAJAH who looks sad. The SULTAN walks in.)",Heh heh heh! It is mine.  It is all mine! I --- where is it?  No. NO!!
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Jasmine?  Oh, dearest.  What's wrong?","Jasmine?  Oh, dearest.  What is wrong?"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Jafar...has...done something... terrible.  (She looks as if she's been crying.),Jafar...has...done something... terrible.
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"There, there, there, my child--we'll set it right. Now, tell me everything. (Cut to int. of cave.  ALADDIN lies unconscious on the CARPET. ABU tries to wake him.)","There, there, there, my child--we will set it right. Now, tell me everything."
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Oh, oh. Aladdin?  Wake up.  Aladdin.","Oh, oh. Aladdin?  Wake up.  Aladdin."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, my head. We're trapped.  (Angry, shaking his fists at the entrance) That two faced son-of-a-jackal! Whoever he was, he's long gone with that lamp.","Oh, my head. We are trapped.   That two faced son-of-a-jackal! Whoever he was, he is long gone with that lamp."
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Aha!,Aha!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Why, you hairy little thief!  Looks like such a beat-up, worthless piece of junk.  Hey, I think there's something written here, but it's hard to make out. (He rubs the LAMP.  Suddenly smoke comes out of the hole, the LAMP begins to shake and glow, but ALADDIN holds onto the LAMP, and our wonderful friend, the GENIE comes out.)","Why, you hairy little thief!  Looks like such a beat-up, worthless piece of junk.  Hey, I think there is something written here, but it is hard to make out."
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Aaaaahhhhh!  OY!  Ten-thousand years will give ya such a crick in the neck!  (He hangs ALADDIN on a nearby rock.  Then he pulls his head off and spins it around, yelling as he does so.  CARPET pulls a ALADDIN down.)  Whoa!  Does it feel good to be outta there! (GENIE uses the lamp end of himself as a microphone.) Nice to be back, ladies and gentlemen.  Hi, where ya from? (Sticks the mic in ALADDIN's face.)  What's your name?","Aaaaahhhhh!  OY!  Ten-thousand years will give ya such a crick in the neck!    Whoa!  Does it feel good to be outta there!  Nice to be back, ladies and gentlemen.  Hi, where ya from?   What is your name?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Uh, Al--uh--Aladdin.","Uh, Al--uh--Aladdin."
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"(Says his name as if he's discovered something major) Aladdin! (A neon sign lights up with ALADDIN's name on it, circled by chase lights.  The sign changes to reflect the GENIE's upcoming line.) Hello, Aladdin.  Nice to have you on the show.  Can we call you 'Al?' Or maybe just 'Din?'  Or how bout 'Laddi?'  (GENIE disappears, then a dog wrapped in plaid jumps in.) Sounds like 'Here, boy! C'mon, Laddi!'","Aladdin!  Hello, Aladdin.  Nice to have you on the show.  Can we call you 'Al?' Or maybe just 'Din?'  Or how bout 'Laddi?'   Sounds like 'Here, boy! C'mon, Laddi!'"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,I must have hit my head harder than I thought.,I must have hit my head harder than I thought.
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Do you smoke?  Mind if I do? (Dog poofs into smoke, then back to the GENIE.  ABU screeches wildly.)  Oh, sorry Cheetah--hope I didn't singe the fur!  Hey, Rugman!  Haven't seen you in a few millennia!  Slap me some tassel!  Yo! Yeah! (CARPET flies over and high fives the GENIE. GENIE looks at ALADDIN.)  Say, you're a lot smaller than my last master.   Either that or I'm gettin' bigger.  Look at me from the side--do I look different to you?","Do you smoke?  Mind if I do?   Oh, sorry Cheetah--hope I did not singe the fur!  Hey, Rugman!  Have not seen you in a few millennia!  Slap me some tassel!  Yo! Yeah!   Say, you are a lot smaller than my last master.   Either that or I am gettin' bigger.  Look at me from the side--do I look different to you?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Wait a minute!  I'm--your master?,Wait a minute!  I am--your master?
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"(Slaps a diploma in ALADDIN's hand and a mortarboard on his head.)  That's right!  He can be taught!! What would you wish of me, (as Arnold Schwarzenegger)  the ever impressive,(inside a cube) the long contained, (as a ventriloquist with a dummy) often imitated, but never duplicated-- DUP. GENIES:    Duplicated, duplicated,  duplicated, duplicated,  duplicated,  duplicated, duplicated, duplicated, duplicated.","That is right!  He can be taught!! What would you wish of me,   the ever impressive, the long contained,  often imitated, but never duplicated-- DUP. GENIES:    Duplicated, duplicated,  duplicated, duplicated,  duplicated,  duplicated, duplicated, duplicated, duplicated."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Whoa!  Wish fulfillment?,Whoa!  Wish fulfillment?
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Three wishes to be exact.  And ix-nay on the wishing for more wishes.  (Turns into a slot machine, arm pulls down and three GENIEs appear in the windows.)  That's it--three.  (Three GENIE caballeros come out of the slot.)  Uno, dos, tres. No substitutions, exchanges or refunds.  (The duck drops with the secret word ""Refunds.'","Three wishes to be exact.  And ix-nay on the wishing for more wishes.    That is it--three.    Uno, dos, tres. No substitutions, exchanges or refunds.  (The duck drops with the secret word ""Refunds.'"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Now I know I'm dreaming.,Now I know I am dreaming.
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Master, I don't think you quite realize what you've got here! So why don't you just ruminate, whilst I illuminate the possibilities.  (GENIE lights up like a fluorescent light) Well Ali Baba had them forty thieves Scheherazadie had a thousand tales But master you in luck 'cause up your sleeve You got a brand of magic never fails! (GENIE produces 40 thieves who surround ALADDIN with swords. GENIE appears in his vest, then sticks his arms out and boxes the thieves into submission.) You got some power in your corner now Some heavy ammunition in your camp You got some punch, pizzazz, yahoo and how See all you gotta do is rub that lamp And I'll say (Boxing ring appears, ALADDIN in the corner, being massaged by GENIE.  Then GENIE turns into a pile of fireworks and explodes.  Then GENIE appears inside lamp and grabs ALADDIN's hand and rubs lamp with it.) Mister Aladdin sir What will your pleasure be? Let me take your order, jot it down You ain't never had a friend like me No no no! (GENIE produces a table and chairs, then writes down things on a note pad, like a waiter. ) Life is your restaurant And I'm your maitre' d! C'mon whisper what it is you want You ain't never had a friend like me. (GENIE appears as a plate of chicken, then returns to normal, but enlarges his ear to listen to ALADDIN.  Finally, he explodes into four duplicate GENIEs.) Yes sir, we pride ourselves on service You're the boss, the king, the shah! Say what you wish, it's yours!  True dish How about a little more Baklava? (The GENIEs give him a shave, haircut and manicure, then ALADDIN appears in a comfy chair   surrounded by the treasure and being fanned by women.  The GENIE appears and fills the screen with baklava.) Try some of column 'A' Try all of column 'B' I'm in the mood to help you dude You ain't never had a friend like me (ALADDIN rises up on a column of food with a giant A on top, then jumps to another column with a B on top.  He falls off and is caught by a cushion held by GENIE.  He opens his mouth, and his tongue turns into a staircase.  A miniature GENIE dressed like a magician comes out.) (The mini GENIE does a little dance with the GENIE's two giant hands.  At the end, they surround the mini GENIE and squish him into nothing.) Can your friends do this? Do your friends do that? Do your friends pull this out their little hat Can your friends go poof! Well looky here Can your friends go Abracadabra, let 'er rip And then make the sucker disappear? (The GENIE pulls off his head, duplicates it, then juggles them. He tosses them to ALADDIN, who juggles with one hand and spins one of the heads on his fingertip like a basketball.  He tosses the heads back onto the GENIE, who proceeds to try and pull himself out of a hat at his base.  He spirals around and around until he turns into a white rabbit.  The rabbit transforms into a purple dragon . The dragon breathes fire, which turns into three HAREM GIRLS, who dance around ALADDIN.  Just as he begins to enjoy them, they disappear.) So don't you sit there slack jawed, buggy eyed I'm here to answer all your midday prayers You got me bona fide, certified You got a genie for a charg? d'affairs! I got a powerful urge to help you out So what you wish I really want to know You got a wish that's three miles long, no doubt So all you gotta do is rub like so, and oh! (GENIE imitates what he is calling ALADDIN, then turns into a certificate which rolls up and surrounds ALADDIN.  GENIE pulls a list {written in Arabic} out of ALADDIN's ear, which he uses to rub his behind like drying off after a shower.) Mister Aladdin, sir, have a wish or two or three I'm on the job, you big nabob You ain't never had a friend, never had a friend You ain't never had a friend, never had a friend You ain't never...had a... friend... like...me! You ain't never had a friend like me! (The dancing HAREM GIRLS reappear, and ALADDIN leans in to kiss one. She turns into the GENIE, who zaps four dancing elephants into existence.  To the other direction, he zaps in four dancing camels, and a grand finale dancing number ensues.  ABU grabs as much gold as he can, but the GENIE wraps everything up in a cyclone and zaps it away until they're all back in the cave.  GENIE has a neon ""APPLAUSE"" sign on his back. ABU turns his hat over and sees that is is empty.)","Master, I do not think you quite realize what you have got here! So why do not you just ruminate, whilst I illuminate the possibilities.   Well Ali Baba had them forty thieves Scheherazadie had a thousand tales But master you in luck because up your sleeve You got a brand of magic never fails!  You got some power in your corner now Some heavy ammunition in your camp You got some punch, pizzazz, yahoo and how See all you got to do is rub that lamp And I will say  Mister Aladdin sir What will your pleasure be? Let me take your order, jot it down You are not never had a friend like me No no no!  Life is your restaurant And I am your maitre' d! C'mon whisper what it is you want You are not never had a friend like me.  Yes sir, we pride ourselves on service You are the boss, the king, the shah! Say what you wish, it is yours!  True dish How about a little more Baklava?  Try some of column 'A' Try all of column 'B' I am in the mood to help you dude You are not never had a friend like me   Can your friends do this? Do your friends do that? Do your friends pull this out their little hat Can your friends go poof! Well looky here Can your friends go Abracadabra, let 'er rip And then make the sucker disappear?  So do not you sit there slack jawed, buggy eyed I am here to answer all your midday prayers You got me bona fide, certified You got a genie for a charg? d'affairs! I got a powerful urge to help you out So what you wish I really want to know You got a wish that is three miles long, no doubt So all you got to do is rub like so, and oh!  Mister Aladdin, sir, have a wish or two or three I am on the job, you big nabob You are not never had a friend, never had a friend You are not never had a friend, never had a friend You are not never...had a... friend... like...me! You are not never had a friend like me!"
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"So what'll it be, master?","So what will it be, master?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,You're gonna grant me any three wishes I want?,You are going to grant me any three wishes I want?
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Ah, almost.  There are a few provisos, a couple of quid pro quos","Ah, almost.  There are a few provisos, a couple of quid pro quos"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Like?,Like?
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Ah, rule number one: I can't kill anybody.  (He slices his head off with his finger.)  So don't ask.  Rule two: I can't make anyone fall in love with anyone else.  (Head turns into a big pair of lips which kiss ALADDIN.)  You little punim, there. (Lies flat, then gets up and transforms into a zombie.) Rule three: I can't bring people back from the dead.  It's not a pretty picture, (He grabs ALADDIN and shakes him) I don't like doing it!  (He poofs back to normal.)  Other than that, you got it!","Ah, rule number one: I cannot kill anybody.    So do not ask.  Rule two: I cannot make anyone fall in love with anyone else.    You little punim, there.  Rule three: I cannot bring people back from the dead.  It is not a pretty picture,  I do not like doing it!    Other than that, you got it!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Ah, provisos?  You mean limitations?  On wishes?  Some all powerful genie--can't even bring people back from the dead. I don't know, Abu--he probably can't even get us out of this cave.  Looks like we're gonna have to find a way out of here-- (They start to leave, but a big blue foot stomps down in front of them.)","Ah, provisos?  You mean limitations?  On wishes?  Some all powerful genie--cannot even bring people back from the dead. I do not know, Abu--he probably cannot even get us out of this cave.  Looks like we are going to have to find a way out of here--"
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Excuse me?  Are you lookin' at me?  Did you rub my lamp? Did you wake me up, did you bring me here?  And all of a sudden, you're walkin' out on me?   I don't think so, not right now.  You're gettin' your wishes, so siddown!  (They all get on CARPET. GENIE takes the form of a stewardess, with lots of arms pointing out the exits.)  In case of emergency, the exits are here, here, here, here,here, here, here, here, here, here, here, here, anywhere!  Keep your hands and arms inside the carpet.  Weeee'rrrrrreee...outta here! (The CARPET and passengers fly out of the sand in the desert and off into the distance.  Cut to int. of SULTAN's chamber. JAFAR is there with IAGO, JASMINE and the SULTAN.)","Excuse me?  Are you lookin' at me?  Did you rub my lamp? Did you wake me up, did you bring me here?  And all of a sudden, you are walkin' out on me?   I do not think so, not right now.  You are gettin' your wishes, so siddown!    In case of emergency, the exits are here, here, here, here,here, here, here, here, here, here, here, here, anywhere!  Keep your hands and arms inside the carpet.  Weeee'rrrrrreee...outta here!"
