Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Save the cannons! [The troops form a human chain and start taking the cannons out of the burning cart one by one while Mulan steadies Khan to keep him from bolting.  Chien-Po grabs many and hauls them on his own.  The troops grab]as many cannons as they safely can and Mulan cuts Khan free from the cart.  She mounts Khan and charges away from the fire.  The cart explodes sending Mulan flying off Khan losing her helmet and sword which land near her.  Mushu and Cri-Kee, sent flying by the blast, scream and land near Mulan.","Save the cannons! as many cannons as they safely can and Mulan cuts Khan free from the cart.  She mounts Khan and charges away from the fire.  The cart explodes sending Mulan flying off Khan losing her helmet and sword which land near her.  Mushu and Cri-Kee, sent flying by the blast, scream and land near Mulan."
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Oh sure, save the horse. [Mulan grabs Mushu with her right hand and grabs the sword with her left and runs to the troops position.  Cri-Kee and Khan follow.  Yao, Ling, Chien-Po and other recruits set up cannons against rocks.  They dodge a set of arrows that fall around them]","Oh sure, save the horse."
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Fire!,Fire!
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Fire! [Mulan, Ling and Chien-Po launch a second volley at the mountain where the archers are stationed.  No more arrows can be seen coming from the mountain position]",Fire!
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Hold the last cannon.    Prepare to fight.  If we die, we die with honor. [Shan-Yu raises his sword high above his head and charges down the mountain at Shang's position.  His falcon flies off his shoulder on Shan-Yu's war cry  The Hun army follows]","Hold the last cannon.    Prepare to fight.  If we die, we die with honor."
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Yao, aim the cannon at Shan-Yu. [The line of Shang's troops with Mulan at the end draw their swords.  Mulan looks down at her sword and sees the reflection of a large snow embankment hanging to the side of a cliff.  She rushes forward]","Yao, aim the cannon at Shan-Yu."
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Ping, come back.  Ping! [Mulan charges forward towards the oncoming horde of the Hun army being led by Shan-Yu and his falcon.  Mushu looks over her at the oncoming horde with worry in his eyes]","Ping, come back.  Ping!"
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,Do you see them?,Do you see them?
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"Pull [Chien-Po prays as he calmly walks up to the group of soldiers.  He lifts them all up and pulls backward hauling Mulan, Shang, Khan, Mushu and Cri-Kee to safety]",Pull
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,I knew we could to it.  You da man.  Well sorta.,I knew we could to it.  You da man.  Well sorta.
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,"Step back guys, give 'em some air.","Step back guys, give them some air."
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,Let's hear it for Ping!  The bravest of us all.,Let us hear it for Ping!  The bravest of us all.
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Ping, what's wrong? He's wounded, get help! Ping, hold on.  Hold on. [Cut to outside of the medic tent.  Mulan and Medic are inside.  Shang stands by the entrance.  Yao, Ling and Chien-Po look quite concerned.  Ling drums his fingers on his knees.  The medic comes out from the tent and whispers to Shang.  Shang looks astonished and goes into the tent.  Mulan is lying down.  She opens her eyes, sees Shang and smiles at the sight of him.  She sits up allowing the blanket to fall to her waist revealing her form fitting bandages on her chest.  She sees Shang's surprised look and realizes her feminine form is noticeable]","Ping, what is wrong? He is wounded, get help! Ping, hold on.  Hold on."
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I didn't mean for it to go this far.,I did not mean for it to go this far.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,It was the only way.  Please believe me.,It was the only way.  Please believe me.
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,A life for a life.  My debt is repaid.    Move out!,A life for a life.  My debt is repaid.    Move out!
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"I was this close, this close to impressing the ancestors, getting the top shelf, an entourage.  Man, all my fine work, ffft.  [Mushu picks up a dumpling with his stick, slumps down in front of the fire Cri-Kee made and begins to cook the dumpling over the fire]  Hi.","I was this close, this close to impressing the ancestors, getting the top shelf, an entourage.  Man, all my fine work, ffft.    Hi."
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Eh, come on, you wanted to save your father's life.  Who knew you'd end up shaming him, disgracing your ancestors, and losing all your friends.  You know, you just gotta, you gotta learn to let these things go .","Eh, come on, you wanted to save your father's life.  Who knew you would end up shaming him, disgracing your ancestors, and losing all your friends.  You know, you just got to, you got to learn to let these things go ."
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Maybe I didn't go for my father.  Maybe what I really wanted was to prove I could do things right.  So when I looked in the mirror I'd see someone worthwhile.  But I was wrong.  I see nothing.  [throws the helmet down and a tear runs down her cheek],Maybe I did not go for my father.  Maybe what I really wanted was to prove I could do things right.  So when I looked in the mirror I would see someone worthwhile.  But I was wrong.  I see nothing.
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,What!?  What do you mean you're not lucky?  You lied to me?     And what are you? A sheep?,What!?  What do you mean you are not lucky?  You lied to me?     And what are you? A sheep?
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Yeah, this ain't gonna be pretty.  But, don't you worry, 'kay?  Things'll work out.  We started this thing together and that's how we'll finish.   I promise.","Yeah, this are not going to be pretty.  But, do not you worry, 'kay?  Things'll work out.  We started this thing together and that is how we will finish.   I promise."
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Home is that way!,Home is that way!
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I have to do something.,I have to do something.
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Did you see those Huns!?  They popped out of the snow, like daisies!","Did you see those Huns!?  They popped out of the snow, like daisies!"
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Are we in this together or not?,Are we in this together or not?
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Well, let's go kick some Huny buns!    Wu Hu Ha Ga, Wu Hu Ha Ga [Cut to the victory parade in the Imperial City.  Fireworks go off, kites are flying.  The drummers march by, followed by the flutist, followed by the acrobats.  The Parade Leader follows, then Shang and his men, followed by lion dancers]","Well, let us go kick some Huny buns!    Wu Hu Ha Ga, Wu Hu Ha Ga"
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"The Huns are alive, they're in the city.","The Huns are alive, they are in the city."
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"You don't belong here Mulan, go home.","You do not belong here Mulan, go home."
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Why should I?,Why should I?
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Now where are you going?,Now where are you going?
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"My children, heaven smiles down upon the Middle Kingdom.  China will sleep safely tonight thanks to our brave warriors.","My children, heaven smiles down upon the Middle Kingdom.  China will sleep safely tonight thanks to our brave warriors."
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Huh?  Oh, I'm sorry, did you say something?","Huh?  Oh, I am sorry, did you say something?"
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Hey, you're a girl again, remember?","Hey, you are a girl again, remember?"
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"I know what this means to you, Captain Li.  Your father would have been very proud. [Shan-Yu's falcon swoops down and takes the sword as Shang is giving it to the Emperor.  The falcon rises above the roof and drops the sword to Shan-Yu who was sitting next to the gargoyles in the shadows blending in.  He rises out of the shadows to catch the sword so that all the people can see his face.  The masses of people gasp at the sight of Shan-Yu.  Shang begins to draw his sword.  All 5 of Shan-Yu's men jump out from behind the dragon knocking down Shang and grab the Emperor knocking off his hat.  Hun Bald Man #1 and #2 carry the Emperor into the Palace.  Long-Haired Hun Man and Hun Strong Guy close the palace doors as Hun archer knocks his arrow retreating into the Palace to threaten would be rescue attempts]","I know what this means to you, Captain Li.  Your father would have been very proud."
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Boo.    Guard the door [they walk off down the stairs that lead to the balcony].    Your walls and armies have fallen, and now it's your turn.  Bow to me. [Cut to the entrance to the stairwell that leads to the balcony.  Hun Bald Man #1 and #2 come down the stairs and close the door, joining Hun Archer Man, Hun Strong Man and Hun Long-Hair Man.  Mulan and company are around the corner]","Boo.    Guard the door .    Your walls and armies have fallen, and now it is your turn.  Bow to me."
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,I tire of your arrogance old man.  [yelling and putting his sword at the emperor's throat] Bow to me!,I tire of your arrogance old man.   Bow to me!
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"No matter how the wind howls, the mountain cannot bow to it.","No matter how the wind howls, the mountain cannot bow to it."
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Then you will kneel in pieces. [Shang runs up in time to block the striking blow of Shan-Yu with his sword.  Shang swipes with his sword.  Shan-Yu grabs Shang's arm and throws him towards the edge.  Shang grabs onto a column and he flies over the edge and uses the momentum to swing back and kick Shan-Yu.  Shan-Yu falls to the ground, Shang on top of him. Shang punches Shan-Yu.  Shan-Yu grabs Shang and rolls over forcing Shang to be on his back underneath him.  Shang uses his knee to hit Shan-Yu from behind as he uses his hand to hit him in the head.  Shang forces Shan-Yu onto his back and grabs his arm pulling it behind Shan-Yu's back.  Mulan, Chien-Po, Yao and Ling enter the balcony from the stairs]",Then you will kneel in pieces.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Chien-Po, get the Emperor.","Chien-Po, get the Emperor."
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,No! [Shan-Yu uses his free arm to elbow Shang in the face.  Shan-Yu gets up and head-butts Shang and throws him to the ground.  Shang lies limp.  Mulan watches Shang fall then she looks over the edge at Ling and Yao now on the ground.  Chien-Po runs off the screen out of sight],No!
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"No!  [He looks down at the crowd and realizes he cannot find the Emperor among the throng of people]  Yrraaaaahhhh! [Shan-Yu turns and looks back and sees Mulan looking concerned, holding up Shang.  Shan-Yu pulls out his sword lodged in the column and heads toward them.  As Shang sees Shan-Yu approaching, he puts his arm in front of Mulan to ask her to leave and takes out his knife.  Mulan slides away. Shan-Yu comes up to Shang, knocks away his knife, slaps him in the face, and grabs Shang by the shirt collar]",No!    Yrraaaaahhhh!
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,No!  I did!,No!  I did!
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,So what's the plan?,So what is the plan?
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Ummmm.,Ummmm.
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,You don't have a plan?!,You do not have a plan?!
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Hey, I'm making this up as I... go. Mushu--","Hey, I am making this up as I... go. Mushu--"
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,I'm way ahead of you sister.  C'mon Cri-Kee. [Mushu and Cri-Kee jump onto a kite and use the wings to soar over toward the fireworks tower] [Cut to Shan-Yu.  Shan-Yu breaks through the doors and catches up to Mulan swinging his sword wildly knocking down a support column with every swipe.  Mulan runs and ducks his every blow. Mulan climbs up a column to get out of Shan-Yu's reach.  Shan-Yu slices the base of the column causing it to fall and break through the outer wall.  Mulan screams as the beam falls and comes to a stop.  Mulan gets up on the beam and jumps up to catch onto the awning.  She looks off to her right and spies Mushu arriving at the fireworks tower] [Zoom in on the fireworks tower.  Mushu lands near Barry Cook and Tony Bancroft (the firework lighters) on the edge of the tower],I am way ahead of you sister.  C'mon Cri-Kee.
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Citizens, I need firepower.","Citizens, I need firepower."
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,It looks like you're out of ideas. [Shan-Yu lunges with his sword.  Mulan dodges to her right and lets the sword go right through the fan.  She closes the fan back up on the sword and twists the fan with both hands so that Shan-Yu loses his grip.  The sword flies toward Mulan and she catches it by the handle slipping off the fan with her sword movement],It looks like you are out of ideas.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Not quite.    Ready, Mushu?","Not quite.    Ready, Mushu?"
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Your Majesty, I can explain. [The Emperor motions for Shang to stand aside.  Shang and his men part giving the Emperor a clear path to Mulan.  Mulan steps forward and bows before the Emperor.  Chi Fu with a sinister look waits to write down the words of the Emperor]","Your Majesty, I can explain."
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"I've heard a great deal about you, Fa Mulan.  You stole your father's armor, ran away from home, impersonated a soldier, deceived your commanding officer, dishonored the Chinese army, destroyed my palace, AND...you have saved us all. [Chi Fu looks at the Emperor actions astonishingly then immediately falls prostrate before Mulan. Shang, Yao, Ling, and Chien-Po follow suit.  Mulan looks up then turns around hardly believing what she sees as the entire Chinese population within the palace grounds fall prostrate on the ground in a wave like pattern, bowing to her.  Khan bows with Mushu and Cri-Kee on his back]","I have heard a great deal about you, Fa Mulan.  You stole your father's armor, ran away from home, impersonated a soldier, deceived your commanding officer, dishonored the Chinese army, destroyed my palace, AND...you have saved us all."
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,My little baby's all grown up and savin' China.   You have a tissue?,My little baby's all grown up and savin' China.   You have a tissue?
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"Chi Fu,","Chi Fu,"
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,See to it that this woman is made a member of my council.,See to it that this woman is made a member of my council.
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,Is she allowed to do that? [Mulan walks away from the Emperor and is embraced by Yao and Ling.  Chien-Po comes up and lifts all three of them off the ground in a big bear hug.  Chien-Po lets them all back to the ground again.  Mulan walks toward Shang and stops in front of him.  As Shang begins to speak Mulan starts to smile anticipating something good],Is she allowed to do that?
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Um...  You...  You fight good.,Um...  You...  You fight good.
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,:  Hmm.,:  Hmm.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Khan, let's go home. [Khan jumps down the steps and gallops on the flat parts of the stair case back down to ground level.  The crowd cheers al the while.  The Emperor approaches Shang and clears his throat]","Khan, let us go home."
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"You don't meet a girl like that ev'ry dynasty.  [The emperor puts on his hat and walks back up the steps to his palace] [Cut to Mulan's home, her father is sitting beneath the blossom tree.   A blossom falls and lands on his leg.  Mulan appears at the threshold and moves toward her father.  Fa Zhou sees her approaching and starts to stand]",You do not meet a girl like that ev'ry dynasty.
Mulan,Fa Zhou,Male,Chinese,Chinese,Supporting,True,True,Mulan.,Mulan.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Father, I brought you the sword of Shan-Yu  and the crest of the Emperor .   They're gifts to honor the Fa Family. [Fa Zhou takes the gifts and throws them down to the ground beside him to the surprise of Mulan. He bends down and holds her arms outstretched]","Father, I brought you the sword of Shan-Yu  and the crest of the Emperor .   They are gifts to honor the Fa Family."
Mulan,Fa Zhou,Male,Chinese,Chinese,Supporting,True,True,"The greatest gift and honor, is having you for a daughter.  [Fa Zhou wipes away Mulan's tear then hugs Mulan]  I've missed you so.","The greatest gift and honor, is having you for a daughter.    I have missed you so."
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I've missed you too Baba.,I have missed you too Baba.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Would you like to stay for dinner?,Would you like to stay for dinner?
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Yeeeeeahhhhhhh.  [Mushu runs to his post and Cri-Kee bangs the gong awakening all the ancestors],Yeeeeeahhhhhhh.
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Take it Cri-Kee.,Take it Cri-Kee.
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Thanks, Mushu .","Thanks, Mushu ."
